,original,prediction
42221,1172.0,1696.0
42222,1188.0,1043.0
42223,2820.0,1138.0
42224,1108.0,1126.0
42225,3358.0,1901.0
42226,25292.0,8696.0
42227,6393.0,1470.3333333333333
42228,2099.0,1045.0
42229,1628.0,1071.0
42230,21558.0,8511.0
42231,7566.0,2360.0
42232,5190.0,4365.0
42233,3109.0,3457.0
42234,3148.0,3391.0
42235,15278.0,8960.0
42236,9349.0,7815.333333333333
42237,7104.0,1584.0
42238,1159.0,1211.0
42239,3236.0,2500.0
42240,3472.0,1646.0
42241,10159.0,9829.0
42242,5441.0,4415.0
42243,2319.0,1445.0
42244,5680.0,7390.0
42245,4603.0,3488.0
42246,1943.0,1082.0
42247,23943.0,12989.0
42248,1017.0,1021.0
42249,1642.0,1088.0
42250,146810.0,87752.0
42251,9351.0,6010.0
42252,4716.0,1162.0
42253,26280.0,14192.0
42254,2913.0,3300.0
42255,20090.0,11301.0
42256,5829.0,2208.0
42257,2965.0,1089.0
42258,1550.0,1572.0
42259,18624.0,12426.0
42260,1300.0,1572.0
42261,2260.0,1448.0
42262,1917.0,1082.0
42263,4698.0,4478.0
42264,1116.0,1572.0
42265,2201.0,3735.0
42266,3558.0,1218.0
42267,2924.0,1055.0
42268,2065.0,1037.0
42269,14962.0,13764.0
42270,1699.0,1211.0
42271,1339.0,1126.0
42272,1821.0,1572.0
42273,1836.0,2849.0
42274,81862.0,76392.0
42275,1902.0,4184.0
42276,1405.0,1218.0
42277,2494.0,2142.0
42278,3875.0,4016.0
42279,9298.0,8500.0
42280,24291.0,11715.0
42281,1765.0,1117.0
42282,17401.0,17165.0
42283,23790.0,3410.0
42284,2494.0,1148.0
42285,2620.0,1148.0
42286,5820.0,3144.5
42287,2348.0,1148.0
42288,1637.0,1013.0
42289,2590.0,1977.5
42290,10989.0,8450.5
42291,1959.0,1179.0
42292,26030.0,15316.0
42293,3615.0,1408.0
42294,3185.0,3274.0
42295,17603.0,4747.0
42296,1228.0,1148.0
42297,1240.0,1148.0
42298,2544.0,1148.0
42299,1140.0,1179.0
42300,2735.0,1179.0
42301,4729.0,2826.0
42302,15201.0,5817.0
42303,4488.0,1179.0
42304,1520.0,1179.0
42305,136165.0,39823.0
42306,78652.0,49303.5
42307,15020.0,4728.0
42308,25889.0,5030.0
42309,1831.0,7023.0
42310,9130.0,3269.5
42311,9716.0,1689.0
42312,3332.0,3635.0
42313,11377.0,3774.0
42314,6673.0,1943.0
42315,17357.0,3492.0
42316,5468.0,1634.0
42317,13897.0,4554.5
42318,1537.0,1148.0
42319,1331.0,1148.0
42320,1606.0,1846.0
42321,2242.0,1148.0
42322,1252.0,1148.0
42323,1419.0,1179.0
42324,1192.0,1148.0
42325,3206.0,2151.0
42326,10110.0,2330.0
42327,1751.0,1179.0
42328,26960.0,5954.0
42329,110869.0,63979.0
42330,2353.0,3055.3333333333335
42331,26860.0,13186.0
42332,2935.0,1152.0
42333,1969.0,1368.5
42334,1506.0,1110.0
42335,2373.0,1346.0
42336,7235.0,4162.666666666667
42337,1683.0,1253.0
42338,8905.0,3342.0
42339,3825.0,2020.5
42340,1566.0,1009.0
42341,72308.0,60120.333333333336
42342,1092.0,3101.0
42343,1813.0,1152.0
42344,3718.0,1278.0
42345,1165.0,1152.0
42346,1670.0,1599.0
42347,7640.0,3918.0
42348,1035.0,1093.0
42349,1187.0,1028.0
42350,6848.0,3143.3333333333335
42351,2241.0,2516.0
42352,3710.0,1581.0
42353,1135.0,1009.0
42354,1452.0,1500.0
42355,22416.0,7931.666666666667
42356,1471.0,1495.5
42357,2771.0,1144.0
42358,4435.0,1838.0
42359,5927.0,1264.0
42360,1099.0,1330.0
42361,5832.0,5188.333333333333
42362,8197.0,1802.0
42363,1430.0,3101.0
42364,20563.0,13375.5
42365,10855.0,5371.0
42366,6189.0,2530.0
42367,6814.0,5278.666666666667
42368,7813.0,4366.5
42369,2856.0,1407.0
42370,1524.0,1009.0
42371,1713.0,3101.0
42372,1856.0,1018.0
42373,9213.0,5904.0
42374,5200.0,2887.0
42375,3050.0,1792.0
42376,8887.0,4972.0
42377,3830.0,1435.5
42378,1261.0,1431.0
42379,14421.0,8014.0
42380,2145.0,1329.0
42381,3792.0,1204.0
42382,122144.0,41339.5
42383,24017.0,10928.0
42384,7022.0,4598.0
42385,6420.0,3210.3333333333335
42386,3290.0,1573.5
42387,2886.0,1718.0
42388,1776.0,2306.0
42389,6661.0,7934.0
42390,8469.0,5701.0
42391,1253.0,1093.0
42392,1110.0,1392.0
42393,73592.0,68398.0
42394,1321.0,2030.0
42395,1402.0,1395.0
42396,1532.0,1083.0
42397,9987.0,6399.0
42398,2940.0,3562.0
42399,1032.0,1391.0
42400,2576.0,1978.0
42401,2370.0,2721.0
42402,3271.0,3088.0
42403,95118.0,79065.0
42404,1289.0,1263.0
42405,16587.0,6331.0
42406,12185.0,7018.5
42407,52934.0,60778.5
42408,9596.0,9296.0
42409,2076.0,1398.0
42410,2891.0,1391.0
42411,3978.0,1163.0
42412,5409.0,6527.5
42413,2075.0,2192.5
42414,3576.0,5590.0
42415,1911.0,2083.0
42416,11386.0,6405.5
42417,2559.0,2642.5
42418,3689.0,1576.0
42419,5241.0,4240.0
42420,4925.0,4679.0
42421,1334.0,2317.0
42422,7860.0,6992.0
42423,7815.0,7502.5
42424,1100.0,1596.0
42425,5899.0,3000.5
42426,2576.0,1379.0
42427,3057.0,6408.0
42428,21582.0,9458.0
42429,3590.0,6069.0
42430,9683.0,4623.5
42431,3713.0,3213.5
42432,1675.0,1909.0
42433,18625.0,14873.5
42434,6161.0,4117.0
42435,1868.0,1426.0
42436,4023.0,2373.5
42437,1765.0,5310.0
42438,3352.0,1841.0
42439,1340.0,1909.0
42440,3973.0,3327.5
42441,5425.0,1909.0
42442,39113.0,23702.5
42443,2769.0,4449.5
42444,1126.0,1027.0
42445,2392.0,2332.0
42446,8676.0,4327.5
42447,27163.0,16774.0
42448,1035.0,1177.0
42449,1858.0,2824.5
42450,3020.0,4835.5
42451,2224.0,1574.0
42452,47992.0,46854.5
42453,1885.0,1281.5
42454,24995.0,15487.0
42455,127125.0,105789.5
42456,4108.0,2758.0
42457,1794.0,6073.5
42458,25565.0,14639.5
42459,4483.0,3024.5
42460,9586.0,3877.0
42461,1765.0,1449.0
42462,14542.0,8022.5
42463,1913.0,1177.0
42464,4492.0,2471.0
42465,18796.0,11700.5
42466,9480.0,5358.5
42467,2287.0,2221.5
42468,6952.0,6726.0
42469,5965.0,7633.5
42470,17937.0,15630.0
42471,68693.0,46912.5
42472,45867.0,60498.0
42473,9706.0,6586.75
42474,2061.0,1957.3333333333333
42475,5439.0,5742.0
42476,6412.0,6023.0
42477,9736.0,6578.666666666667
42478,1090.0,1315.0
42479,6713.0,11193.0
42480,2594.0,4212.0
42481,2494.0,3935.5
42482,5960.0,6787.0
42483,1322.0,1457.0
42484,1618.0,1914.0
42485,12833.0,10130.666666666666
42486,1464.0,1137.0
42487,3204.0,2090.0
42488,1431.0,1104.0
42489,1334.0,1338.0
42490,2534.0,3118.0
42491,7401.0,11744.0
42492,1401.0,2325.0
42493,1765.0,1491.0
42494,3049.0,3335.0
42495,1474.0,1027.0
42496,150860.0,67341.0
42497,3148.0,1303.0
42498,84477.0,68222.0
42499,1179.0,1027.0
42500,11386.0,10304.0
42501,1875.0,1027.0
42502,2167.0,1028.0
42503,1892.0,1035.0
42504,1393.0,1027.0
42505,6243.0,2557.0
42506,1084.0,1099.0
42507,1293.0,1099.0
42508,18809.0,3869.0
42509,13623.0,9076.0
42510,11077.0,8254.0
42511,13772.0,7726.0
42512,1922.0,3123.0
42513,2227.0,1270.0
42514,4206.0,2296.0
42515,1175.0,1027.0
42516,2592.0,1800.0
42517,6031.0,3845.0
42518,3821.0,1338.0
42519,2583.0,1789.0
42520,3254.0,1376.0
42521,1973.0,1027.0
42522,3315.0,1096.0
42523,3889.0,2137.0
42524,1517.0,1092.0
42525,1625.0,1027.0
42526,20753.0,10412.0
42527,14895.0,10587.0
42528,14769.0,4455.0
42529,2216.0,1270.0
42530,15556.0,1837.0
42531,3185.0,2195.0
42532,2695.0,1234.0
42533,2289.0,1027.0
42534,1706.0,1378.0
42535,4627.0,2062.0
42536,7015.0,1529.0
42537,4060.0,3558.0
42538,1111.0,1507.0
42539,13901.0,1485.0
42540,1025.0,1330.0
42541,1591.0,1330.0
42542,2089.0,1205.0
42543,158518.0,93902.0
42544,3784.0,2442.0
42545,4299.0,3411.0
42546,2934.0,1093.0
42547,7402.0,3274.0
42548,1182.0,1126.0
42549,12535.0,16645.0
42550,3861.0,1993.0
42551,17414.0,9628.0
42552,1333.0,1330.0
42553,1408.0,1205.0
42554,2639.0,1991.0
42555,2987.0,2034.0
42556,6337.0,7371.0
42557,1879.0,1056.0
42558,15074.0,10347.0
42559,1569.0,1193.0
42560,70851.0,55879.0
42561,1288.0,1507.0
42562,1053.0,1017.0
42563,2775.0,1993.0
42564,14704.0,6486.0
42565,2563.0,1381.0
42566,1290.0,1021.0
42567,19528.0,5784.0
42568,2240.0,1708.0
42569,16455.0,17700.0
42570,17754.0,12393.0
42571,1331.0,1071.0
42572,1911.0,1117.0
42573,3092.0,1679.0
42574,11607.0,6743.0
42575,2340.0,1598.0
42576,1482.0,1572.0
42577,2410.0,1029.0
42578,2117.0,1207.0
42579,1561.0,1126.0
42580,7363.0,2032.5
42581,1359.0,1390.0
42582,3902.0,3537.0
42583,13772.0,14013.0
42584,7423.0,10286.0
42585,2281.0,1128.0
42586,9240.0,6423.333333333333
42587,1979.0,1029.0
42588,3754.0,2628.0
42589,1891.0,1038.0
42590,133781.0,61510.333333333336
42591,34372.0,18604.0
42592,14336.0,10856.0
42593,31780.0,12614.0
42594,1065.0,1170.0
42595,1497.0,2462.0
42596,1024.0,1572.0
42597,1089.0,1041.0
42598,73982.0,60499.5
42599,15765.0,8743.5
42600,1533.0,1125.0
42601,3870.0,5755.0
42602,8578.0,8061.0
42603,2840.0,1209.5
42604,3478.0,1399.5
42605,2757.0,3253.0
42606,1557.0,1572.0
42607,4956.0,3304.0
42608,1126.0,2849.0
42609,1566.0,1207.0
42610,1052.0,1207.0
42611,2448.0,2301.0
42612,1184.0,1572.0
42613,8439.0,10326.0
42614,1899.0,1207.0
42615,19733.0,11750.0
42616,2482.0,2429.0
42617,3153.0,3242.0
42618,6671.0,2425.0
42619,1640.0,1698.0
42620,20273.0,9445.0
42621,4483.0,3999.0
42622,6510.0,1111.0
42623,6403.0,1218.0
42624,3171.0,1500.0
42625,30620.0,6069.0
42626,7542.0,2282.0
42627,1967.0,2333.0
42628,3598.0,1406.0
42629,1699.0,1006.0
42630,9729.0,2624.0
42631,2960.0,1375.0
42632,139037.0,28508.0
42633,1272.0,1218.0
42634,4322.0,1646.0
42635,4385.0,1102.0
42636,2244.0,1172.0
42637,3229.0,1738.0
42638,32777.0,12641.0
42639,3442.0,1530.0
42640,7781.0,1525.0
42641,6991.0,2723.0
42642,17912.0,3144.0
42643,14579.0,1574.0
42644,3847.0,1091.0
42645,7798.0,1605.0
42646,1209.0,1008.0
42647,1946.0,1016.0
42648,1046.0,1552.0
42649,3806.0,1091.0
42650,23379.0,13976.0
42651,20584.0,12755.0
42652,3649.0,1812.0
42653,6672.0,1272.0
42654,314338.0,41868.0
42655,32945.0,2167.0
42656,10665.0,7277.0
42657,2093.0,1006.0
42658,2480.0,2283.0
42659,2129.0,1172.0
42660,1004.0,1375.0
42661,1960.0,1218.0
42662,1265.0,1649.0
42663,2008.0,2282.0
42664,37446.0,5342.0
42665,38163.0,2713.0
42666,5007.0,1062.0
42667,5805.0,5554.0
42668,6443.0,3536.3333333333335
42669,2519.0,1662.0
42670,1780.0,1036.0
42671,5594.0,5525.333333333333
42672,97037.0,61894.333333333336
42673,22684.0,14346.0
42674,2185.0,4294.333333333333
42675,4716.0,2568.3333333333335
42676,18200.0,8900.333333333334
42677,2514.0,2567.6666666666665
42678,3020.0,1345.0
42679,3118.0,2276.3333333333335
42680,1245.0,1374.0
42681,1002.0,1037.0
42682,4050.0,2584.0
42683,1783.0,1271.0
42684,1202.0,1278.5
42685,15718.0,8837.333333333334
42686,5820.0,4526.333333333333
42687,1172.0,1130.0
42688,1431.0,1184.0
42689,1275.0,1021.0
42690,11901.0,9855.333333333334
42691,1110.0,1102.0
42692,65910.0,55517.333333333336
42693,11770.0,7200.333333333333
42694,1477.0,1801.0
42695,6720.0,4055.0
42696,1429.0,1102.0
42697,2272.0,1376.0
42698,1011.0,1132.0
42699,1456.0,1405.6666666666667
42700,3025.0,1446.6666666666667
42701,13381.0,5161.0
42702,4009.0,3240.0
42703,2314.0,2971.5
42704,1748.0,1222.0
42705,128400.0,88915.0
42706,1072.0,1641.0
42707,175464.0,53990.0
42708,4615.0,2307.0
42709,3011.0,1132.0
42710,5029.0,2619.0
42711,7365.0,2945.0
42712,6101.0,2881.0
42713,13798.0,8370.0
42714,2220.0,1081.0
42715,10805.0,10258.0
42716,3362.0,1805.3333333333333
42717,23922.0,4852.5
42718,5552.0,1361.0
42719,1188.0,1641.0
42720,29695.0,9022.0
42721,2315.0,1168.0
42722,3591.0,2017.0
42723,1096.0,1222.0
42724,17468.0,8645.0
42725,1104.0,1641.0
42726,1208.0,1019.0
42727,3955.0,4652.5
42728,2851.0,1343.0
42729,1265.0,1346.0
42730,1058.0,3447.0
42731,76827.0,38940.0
42732,1366.0,1234.0
42733,1645.0,1168.0
42734,10897.0,3817.5
42735,5984.0,3228.5
42736,1005.0,1136.0
42737,3851.0,2404.0
42738,7681.0,2926.0
42739,1134.0,1641.0
42740,26917.0,16997.5
42741,10044.0,6842.666666666667
42742,1907.0,2839.6666666666665
42743,34808.0,13069.0
42744,1269.0,1019.0
42745,3789.0,3159.5
42746,1959.0,1641.0
42747,3092.0,1832.0
42748,2103.0,1557.3333333333333
42749,1656.0,1934.0
42750,1113.0,1641.0
42751,178718.0,97172.0
42752,10393.0,5856.0
42753,1144.0,1002.0
42754,6900.0,3596.0
42755,6946.0,2809.0
42756,1820.0,1641.0
42757,13354.0,5802.0
42758,6339.0,4557.5
42759,3639.0,3097.0
42760,1564.0,1751.0
42761,18027.0,10856.0
42762,2596.0,1641.0
42763,1695.0,1316.0
42764,7488.0,9137.333333333334
42765,2664.0,2876.0
42766,1948.0,1641.0
42767,2138.0,1440.5
42768,1328.0,1362.0
42769,7096.0,4440.5
42770,2460.0,1641.0
42771,27946.0,15648.0
42772,2829.0,1578.0
42773,4790.0,3315.5
42774,1870.0,1641.0
42775,1932.0,1290.0
42776,1360.0,1641.0
42777,8274.0,1578.5
42778,11306.0,2553.0
42779,5199.0,3269.0
42780,1969.0,1043.0
42781,2774.0,1620.0
42782,1199.0,1144.0
42783,1260.0,1471.5
42784,7374.0,1896.5
42785,2039.0,1513.0
42786,2824.0,1631.3333333333333
42787,1082.0,1357.0
42788,64157.0,21492.0
42789,1539.0,1105.0
42790,4155.0,5659.0
42791,1014.0,1817.0
42792,1277.0,1105.0
42793,3891.0,1470.5
42794,106516.0,20198.0
42795,21012.0,5379.5
42796,10848.0,3148.0
42797,11375.0,1563.0
42798,3341.0,5870.0
42799,1216.0,1564.0
42800,4281.0,3148.0
42801,3170.0,1813.0
42802,5400.0,1572.0
42803,19435.0,3404.0
42804,2903.0,2559.0
42805,4604.0,1751.5
42806,4264.0,1622.0
42807,1767.0,2672.3333333333335
42808,1560.0,1105.0
42809,11692.0,1627.5
42810,2161.0,1637.0
42811,2283.0,1220.5
42812,3811.0,2262.25
42813,2184.0,1272.0
42814,12515.0,4455.0
42815,3253.0,1066.0
42816,11981.0,7926.0
42817,1175.0,1066.0
42818,8922.0,3897.0
42819,5901.0,7591.0
42820,1074.0,1009.0
42821,8326.0,6502.0
42822,1327.0,1364.0
42823,1319.0,1009.0
42824,9654.0,6065.5
42825,1768.0,1224.5
42826,2717.0,1106.0
42827,1960.0,1369.0
42828,115912.0,46912.5
42829,90802.0,49105.0
42830,1635.0,1344.0
42831,2080.0,1957.3333333333333
42832,1593.0,1185.0
42833,4266.0,3381.75
42834,22334.0,13447.333333333334
42835,15998.0,8713.0
42836,8365.0,5300.0
42837,1500.0,1033.0
42838,2667.0,1195.0
42839,5387.0,6066.0
42840,6944.0,2851.75
42841,1017.0,1330.0
42842,1380.0,1686.0
42843,1759.0,1544.0
42844,5069.0,1817.3333333333333
42845,8411.0,2090.5
42846,13948.0,3262.0
42847,1826.0,1067.0
42848,37977.0,8314.5
42849,16020.0,5824.0
42850,1298.0,1573.0
42851,2156.0,1067.0
42852,21978.0,8324.0
42853,1218.0,1796.0
42854,8961.0,2099.0
42855,3066.0,1067.0
42856,29516.0,6665.0
42857,9992.0,5100.5
42858,3574.0,1989.0
42859,4144.0,3246.0
42860,133424.0,51461.5
42861,1712.0,1067.0
42862,1346.0,1067.0
42863,78894.0,38590.5
42864,13863.0,4483.0
42865,3018.0,1691.0
42866,1456.0,1067.0
42867,11450.0,7662.5
42868,1333.0,1067.0
42869,2109.0,1264.0
42870,1916.0,1573.0
42871,2023.0,1117.0
42872,3087.0,2237.0
42873,2069.0,1067.0
42874,14330.0,6307.0
42875,1002.0,1059.0
42876,1353.0,1043.0
42877,5829.0,4895.0
42878,1976.0,1043.0
42879,33490.0,10051.0
42880,6240.0,2259.5
42881,2510.0,1059.0
42882,3912.0,1264.0
42883,6396.0,3645.0
42884,1475.0,1159.0
42885,2028.0,1067.0
42886,25326.0,7286.5
42887,1742.0,1067.0
42888,3584.0,1067.0
42889,8005.0,3340.0
42890,3658.0,2081.0
42891,7684.0,3545.0
42892,3634.0,1017.0
42893,1282.0,1142.0
42894,2457.0,1516.0
42895,1429.0,2328.0
42896,18606.0,10649.5
42897,15028.0,4297.5
42898,1790.0,1142.0
42899,3016.0,1002.0
42900,1414.0,1142.0
42901,4674.0,1232.0
42902,2453.0,3381.5
42903,136458.0,60272.5
42904,1715.0,1039.0
42905,30995.0,7333.5
42906,1946.0,1274.0
42907,21195.0,7733.5
42908,8140.0,8270.0
42909,6354.0,2533.0
42910,13952.0,6458.0
42911,1339.0,1029.0
42912,8669.0,6243.0
42913,3312.0,1763.5
42914,4593.0,1715.0
42915,3799.0,1128.0
42916,1327.0,1121.0
42917,1305.0,1071.0
42918,2445.0,3640.0
42919,24854.0,5529.0
42920,3577.0,3952.0
42921,1520.0,1418.0
42922,19401.0,10065.5
42923,1834.0,1029.0
42924,1330.0,1196.0
42925,1765.0,1002.0
42926,4057.0,2721.5
42927,13607.0,5739.0
42928,84205.0,61358.0
42929,1340.0,1017.0
42930,6060.0,2449.5
42931,2146.0,1189.0
42932,7643.0,1544.0
42933,7352.0,7074.0
42934,6562.0,2577.0
42935,6542.0,1012.0
42936,1024.0,1012.0
42937,11654.0,5740.0
42938,1685.0,1012.0
42939,2313.0,1029.0
42940,18723.0,11834.0
42941,3081.0,1064.0
42942,1648.0,1012.0
42943,1928.0,1108.0
42944,16407.0,7725.0
42945,2856.0,1512.0
42946,7055.0,1852.0
42947,2950.0,1064.0
42948,1488.0,1012.0
42949,2400.0,1200.0
42950,6805.0,1423.0
42951,14870.0,6627.0
42952,3036.0,1380.0
42953,4605.0,2238.5
42954,1579.0,1012.0
42955,21432.0,3547.0
42956,15029.0,5444.0
42957,2902.0,1001.0
42958,2181.0,1140.0
42959,3632.0,3221.0
42960,2286.0,1012.0
42961,3228.0,1822.0
42962,2308.0,1029.0
42963,38479.0,13207.0
42964,1590.0,1029.0
42965,173054.0,87961.0
42966,5219.0,2209.5
42967,29807.0,9173.0
42968,9231.0,4053.0
42969,94807.0,64960.0
42970,1827.0,1012.0
42971,36880.0,14916.0
42972,6461.0,3937.0
42973,27225.0,8185.0
42974,1662.0,1012.0
42975,2987.0,1117.0
42976,11781.0,5793.0
42977,23547.0,16278.0
42978,1112.0,1386.0
42979,27894.0,15040.0
42980,3533.0,2109.0
42981,3849.0,5641.0
42982,3220.0,4451.0
42983,2239.0,2074.0
42984,2011.0,1117.0
42985,3092.0,4251.0
42986,2642.0,1475.0
42987,2965.0,1475.0
42988,4004.0,2728.0
42989,7032.0,3657.0
42990,3603.0,1132.0
42991,2399.0,1386.0
42992,5307.0,2175.0
42993,1191.0,1386.0
42994,1175.0,3035.0
42995,171877.0,91414.0
42996,18398.0,13277.0
42997,37893.0,15245.0
42998,28389.0,12878.0
42999,3019.0,1386.0
43000,1201.0,1386.0
43001,1863.0,1386.0
43002,16550.0,13398.0
43003,2296.0,1132.0
43004,13980.0,4026.0
43005,1539.0,1752.0
43006,9903.0,10924.0
43007,7228.0,1462.0
43008,10679.0,11081.0
43009,5627.0,6568.0
43010,6850.0,1720.0
43011,97340.0,51353.0
43012,2239.0,1317.0
43013,4525.0,1752.0
43014,1013.0,1409.0
43015,5170.0,4470.0
43016,1112.0,2913.0
43017,3656.0,4144.0
43018,8595.0,3283.0
43019,2408.0,1386.0
43020,9219.0,3516.0
43021,1759.0,1364.0
43022,2325.0,1386.0
43023,2341.0,1066.0
43024,1246.0,1102.0
43025,1358.0,1103.0
43026,1347.0,1027.0
43027,2043.0,1132.0
43028,4617.0,1598.0
43029,1298.0,1102.0
43030,1832.0,1031.0
43031,2369.0,2090.0
43032,4963.0,1324.0
43033,6904.0,4936.5
43034,1984.0,1066.0
43035,5555.0,1793.0
43036,3764.0,1800.0
43037,35341.0,8900.333333333334
43038,5877.0,1871.0
43039,1237.0,1007.0
43040,1259.0,1031.0
43041,2491.0,1099.0
43042,1374.0,1271.0
43043,5482.0,2344.0
43044,58887.0,12102.5
43045,105826.0,56988.0
43046,15786.0,3653.0
43047,11016.0,5403.0
43048,5022.0,2629.5
43049,14602.0,7032.0
43050,1244.0,1007.0
43051,12904.0,3432.0
43052,147458.0,53741.5
43053,2650.0,1405.6666666666667
43054,173181.0,45140.0
43055,5458.0,3797.5
43056,40743.0,14601.0
43057,27548.0,8215.0
43058,1678.0,1021.0
43059,12850.0,3532.3333333333335
43060,4792.0,1102.0
43061,10254.0,4522.0
43062,5670.0,1828.0
43063,3303.0,1808.0
43064,3733.0,1031.0
43065,40565.0,10591.5
43066,1587.0,1007.0
43067,2645.0,1868.0
43068,6773.0,3465.0
43069,4247.0,1272.0
43070,5467.0,1548.0
43071,2348.0,3973.0
43072,2791.0,1374.0
43073,4905.0,1699.0
43074,1618.0,1807.0
43075,5418.0,2651.0
43076,1389.0,1007.0
43077,1626.0,1351.0
43078,19103.0,4959.0
43079,1905.0,2831.0
43080,1075.0,1102.0
43081,14282.0,7150.5
43082,1817.0,1642.0
43083,1111.0,1102.0
43084,1306.0,1390.0
43085,5806.0,2366.5
43086,2207.0,1278.5
43087,5188.0,3313.0
43088,3867.0,4270.0
43089,4677.0,1644.0
43090,10297.0,2872.0
43091,1599.0,1072.0
43092,2031.0,3213.5
43093,1281.0,1102.0
43094,28280.0,6741.5
43095,4051.0,1274.5
43096,4498.0,2823.5
43097,2871.0,1585.5
43098,45409.0,29522.5
43099,10526.0,9281.0
43100,1464.0,1184.0
43101,9034.0,5472.666666666667
43102,1483.0,1031.0
43103,2720.0,4696.0
43104,112687.0,67942.5
43105,3575.0,1153.0
43106,3035.0,1393.0
43107,6899.0,5985.5
43108,2630.0,1249.0
43109,3154.0,1153.0
43110,2795.0,1305.0
43111,1594.0,1001.0
43112,10353.0,7444.0
43113,10203.0,7143.0
43114,2284.0,2483.0
43115,1185.0,1030.0
43116,1101.0,1305.0
43117,5098.0,3792.0
43118,1708.0,1001.0
43119,1402.0,1030.0
43120,1013.0,1069.0
43121,32245.0,13741.5
43122,9012.0,2535.0
43123,8309.0,1679.0
43124,64191.0,50853.5
43125,4613.0,2967.0
43126,6474.0,3507.5
43127,2304.0,1226.5
43128,3446.0,1470.5
43129,2848.0,2265.5
43130,1398.0,1120.0
43131,1703.0,1225.0
43132,37613.0,19952.5
43133,6106.0,2442.0
43134,11752.0,9589.0
43135,1306.0,1378.0
43136,1447.0,1305.0
43137,14297.0,5743.5
43138,1341.0,1930.0
43139,1164.0,1137.5
43140,30253.0,10935.0
43141,1199.0,1320.5
43142,2209.0,1075.0
43143,17925.0,4630.666666666667
43144,1346.0,1202.0
43145,5338.0,2713.6666666666665
43146,4337.0,3122.3333333333335
43147,1298.0,1137.5
43148,7240.0,1512.5
43149,11265.0,6710.333333333333
43150,1245.0,1320.5
43151,1241.0,1320.5
43152,2413.0,1320.5
43153,6355.0,1137.5
43154,1635.0,2827.0
43155,1346.0,1137.5
43156,83834.0,58532.0
43157,16440.0,9063.333333333334
43158,1479.0,1250.5
43159,1613.0,1596.0
43160,1068.0,1137.5
43161,2494.0,2380.5
43162,6225.0,2216.0
43163,2558.0,1137.5
43164,8623.0,5682.333333333333
43165,1264.0,1404.0
43166,1805.0,2487.0
43167,13582.0,9352.666666666666
43168,22326.0,4884.0
43169,6602.0,1500.0
43170,2643.0,1596.5
43171,4697.0,2359.5
43172,9786.0,3538.0
43173,2682.0,1028.0
43174,3488.0,2038.6666666666667
43175,4385.0,1862.0
43176,3990.0,3392.0
43177,15714.0,9225.333333333334
43178,161628.0,85033.33333333333
43179,35167.0,14107.666666666666
43180,13439.0,5055.333333333333
43181,2898.0,1320.5
43182,4490.0,2428.5
43183,1009.0,1009.0
43184,102098.0,51209.0
43185,1203.0,2325.0
43186,1090.0,1005.0
43187,1299.0,1009.0
43188,8867.0,5379.666666666667
43189,1091.0,1362.0
43190,1764.0,1184.0
43191,63743.0,53063.0
43192,1640.0,1049.0
43193,5339.0,1451.0
43194,17191.0,9993.0
43195,7585.0,4215.333333333333
43196,8483.0,3118.0
43197,2221.0,1890.0
43198,3282.0,1157.0
43199,13092.0,7931.666666666667
43200,13327.0,11744.0
43201,4302.0,1247.0
43202,8405.0,6787.0
43203,4466.0,1974.5
43204,1467.0,2325.0
43205,1484.0,1481.0
43206,1904.0,2325.0
43207,8581.0,5742.0
43208,1034.0,1363.0
43209,11462.0,7927.0
43210,2140.0,2019.0
43211,2372.0,1957.0
43212,3269.0,1748.0
43213,5198.0,5287.0
43214,3624.0,1203.0
43215,6085.0,3103.5
43216,2319.0,1093.0
43217,1154.0,1099.0
43218,21646.0,6331.0
43219,6616.0,5918.5
43220,1601.0,1009.0
43221,2569.0,1092.0
43222,1221.0,1599.0
43223,4312.0,1068.0
43224,11267.0,7998.0
43225,2802.0,1500.0
43226,3918.0,1078.0
43227,19595.0,12119.5
43228,3154.0,1582.0
43229,1519.0,1093.0
43230,13595.0,9835.0
43231,1392.0,1093.0
43232,175773.0,73508.0
43233,12106.0,5330.5
43234,19804.0,15370.0
43235,3084.0,1025.0
43236,1216.0,1092.0
43237,21240.0,13266.0
43238,1138.0,1099.0
43239,1794.0,1161.0
43240,1054.0,1068.0
43241,3624.0,1322.5
43242,1703.0,1093.0
43243,2094.0,1251.0
43244,11384.0,3708.0
43245,4674.0,5353.0
43246,4634.0,4912.0
43247,4658.0,2639.0
43248,5590.0,2208.0
43249,2111.0,1093.0
43250,3236.0,1392.0
43251,5272.0,2009.0
43252,1005.0,1092.0
43253,14546.0,9965.0
43254,1876.0,1009.0
43255,79380.0,55607.0
43256,2245.0,1159.0
43257,2446.0,1035.0
43258,16583.0,13292.0
43259,2131.0,1092.0
43260,1216.0,1093.0
43261,3418.0,3242.0
43262,7630.0,1956.0
43263,1459.0,1083.0
43264,114397.0,61510.333333333336
43265,5714.0,10875.0
43266,3924.0,1129.0
43267,3404.0,4284.0
43268,74883.0,60499.5
43269,5027.0,3304.0
43270,5142.0,1374.5
43271,1654.0,1328.0
43272,1975.0,1982.0
43273,23608.0,12614.0
43274,16527.0,8851.0
43275,1052.0,1129.0
43276,2564.0,1129.0
43277,6179.0,2425.0
43278,9367.0,2958.0
43279,3663.0,3866.0
43280,1341.0,1129.0
