,turnover
8530,2084.25
8531,2535.0
8532,4632.333333333333
8533,1982.0
8534,2771.5714285714284
8535,2720.6
8536,1742.857142857143
8537,69128.57142857143
8538,1960.0
8539,6897.9
8540,2082.75
8541,97144.42857142857
8542,2261.0
8543,1819.2857142857142
8544,2959.6666666666665
8545,2450.5
8546,12890.666666666666
8547,1378.6666666666667
8548,11118.923076923076
8549,2412.0
8550,3519.7272727272725
8551,12244.125
8552,6323.857142857143
8553,12354.5
8554,12576.875
8555,3774.1666666666665
8556,10900.0
8557,1527.0
8558,14801.5
8559,3171.1428571428573
8560,1459.0
8561,10543.857142857143
8562,2715.4137931034484
8563,3557.655172413793
8564,8377.666666666666
8565,1698.6875
8566,1213.0
8567,4684.384615384615
8568,7523.073170731707
8569,1774.5384615384614
8570,1789.4
8571,1161.0
8572,2392.5185185185187
8573,2206.9
8574,1062.5
8575,2365.6
8576,2262.9473684210525
8577,1184.3333333333333
8578,1230.6666666666667
8579,9308.2
8580,7768.326530612245
8581,5102.625
8582,1329.3333333333333
8583,7138.763157894737
8584,3185.9347826086955
8585,1563.909090909091
8586,1779.48
8587,1929.5
8588,1169.0
8589,2239.8333333333335
8590,1486.0
8591,6212.630434782609
8592,1443.3846153846155
8593,77276.05
8594,1051.0
8595,14293.923076923076
8596,1392.05
8597,58786.857142857145
8598,1406.0
8599,8394.4375
8600,1442.5
8601,12654.28947368421
8602,1333.0
8603,75497.73684210527
8604,4218.5142857142855
8605,5096.5526315789475
8606,2716.9411764705883
8607,2018.75
8608,1311.875
8609,3050.8636363636365
8610,2471.576923076923
8611,1858.5333333333333
8612,2009.3333333333333
8613,1922.7037037037037
8614,1603.2857142857142
8615,2207.4375
8616,2476.8928571428573
8617,1813.375
8618,1611.3846153846155
8619,1582.6
8620,2041.92
8621,6332.368421052632
8622,3139.9411764705883
8623,2825.285714285714
8624,3731.057142857143
8625,7138.763157894737
8626,9165.131578947368
8627,1653.3529411764705
8628,2379.1666666666665
8629,1774.5384615384614
8630,7712.131578947368
8631,58733.76315789474
8632,8249.447368421053
8633,13334.5
8634,9898.861111111111
8635,1377.125
8636,1799.21875
8637,2044.3636363636363
8638,3540.181818181818
8639,1450.625
8640,1062.5
8641,2140.2432432432433
8642,2787.25
8643,1794.0833333333333
8644,6714.644444444444
8645,1794.75
8646,1328.7142857142858
8647,7768.326530612245
8648,1692.0
8649,7685.122448979592
8650,1961.5
8651,53759.244897959186
8652,6923.775510204082
8653,5846.636363636364
8654,68054.42857142857
8655,12016.69387755102
8656,1450.4
8657,1163.0
8658,4306.333333333333
8659,7584.551020408163
8660,1543.6
8661,1017.5
8662,2767.6190476190477
8663,1362.0
8664,2302.16
8665,1194.6666666666667
8666,1136.0
8667,5516.163265306122
8668,1819.9259259259259
8669,2006.3076923076924
8670,3044.181818181818
8671,1406.0
8672,1062.5
8673,8377.666666666666
8674,7523.073170731707
8675,2239.8333333333335
8676,1179.857142857143
8677,58786.857142857145
8678,1774.5384615384614
8679,1392.05
8680,1929.5
8681,1603.2857142857142
8682,1443.3846153846155
8683,3185.9347826086955
8684,9308.2
8685,2206.9
8686,1961.5
8687,2365.6
8688,2715.4137931034484
8689,1779.48
8690,5102.625
8691,1213.0
8692,6212.630434782609
8693,1169.0
8694,3557.655172413793
8695,1161.0
8696,7768.326530612245
8697,1486.0
8698,8394.4375
8699,2262.9473684210525
8700,4684.384615384615
8701,1110.0
8702,77276.05
8703,1698.6875
8704,7138.763157894737
8705,2392.5185185185187
8706,14293.923076923076
8707,1789.4
8708,1184.3333333333333
8709,1922.6666666666667
8710,2728.0
8711,4816.375
8712,2466.5
8713,3302.1428571428573
8714,2428.125
8715,75437.25
8716,1409.0
8717,1217.0
8718,2784.0
8719,3385.4285714285716
8720,1487.5
8721,2346.2
8722,11903.0
8723,1410.5
8724,1258.0
8725,4068.875
8726,4844.25
8727,8392.75
8728,11298.5
8729,2466.6
8730,1723.0
8731,2287.2
8732,3730.4285714285716
8733,3789.75
8734,10993.375
8735,1355.75
8736,1907.5
8737,5235.0
8738,3000.4
8739,3547.5
8740,5767.875
8741,2602.0
8742,17386.625
8743,14723.75
8744,1849.5
8745,2377.0
8746,4526.125
8747,15533.375
8748,1355.0
8749,11257.125
8750,2987.4285714285716
8751,107044.875
8752,21757.125
8753,1248.0
8754,1627.3333333333333
8755,12836.25
8756,7790.642857142857
8757,1448.0
8758,5712.384615384615
8759,8902.217391304348
8760,2465.7272727272725
8761,2697.1111111111113
8762,2391.1176470588234
8763,2591.75
8764,1500.0
8765,12202.636363636364
8766,1350.4705882352941
8767,6936.5
8768,3023.4444444444443
8769,1326.0
8770,1511.3333333333333
8771,10953.04347826087
8772,3631.4
8773,1488.6
8774,3292.25
8775,3353.7
8776,9812.2
8777,11595.0
8778,1772.5
8779,87407.68
8780,2130.285714285714
8781,2544.0
8782,14928.0
8783,7205.541666666667
8784,1129.5
8785,1580.8
8786,68166.21428571429
8787,12399.9
8788,1509.0
8789,2331.5
8790,1791.5
8791,2256.8
8792,1494.142857142857
8793,4149.3
8794,2040.9411764705883
8795,1763.0
8796,1853.5
8797,11280.181818181818
8798,2401.125
8799,1476.0
8800,8325.90909090909
8801,2411.222222222222
8802,2468.714285714286
8803,3923.0
8804,1528.5
8805,1571.0
8806,3209.3333333333335
8807,1499.0
8808,1151.0
8809,3975.0
8810,7786.727272727273
8811,1081.0
8812,10859.272727272728
8813,1240.0
8814,1218.0
8815,12229.272727272728
8816,2453.1
8817,2101.6666666666665
8818,1927.1666666666667
8819,1699.0
8820,1138.0
8821,65230.63636363636
8822,1333.5
8823,12202.636363636364
8824,1791.5
8825,10472.727272727272
8826,1513.8333333333333
8827,2564.8888888888887
8828,2926.6666666666665
8829,88819.0
8830,3581.909090909091
8831,2958.5
8832,6300.363636363636
8833,2040.4285714285713
8834,3353.7
8835,6448.090909090909
8836,11087.636363636364
8837,1041.0
8838,13807.727272727272
8839,1490.5
8840,1129.5
8841,6193.0
8842,1018.0
8843,16336.0
8844,5429.0
8845,2789.5
8846,1844.6666666666667
8847,6467.0
8848,4110.0
8849,1854.0
8850,2281.0
8851,2492.0
8852,2148.0
8853,1854.0
8854,14479.0
8855,8796.0
8856,1263.0
8857,2826.5
8858,1854.0
8859,1854.0
8860,160438.33333333334
8861,2347.0
8862,5108.0
8863,1612.0
8864,7896.5
8865,3079.0
8866,6793.333333333333
8867,3471.0
8868,2162.0
8869,7518.5
8870,12845.0
8871,1927.0
8872,2223.0
8873,22136.666666666668
8874,16880.0
8875,1338.5
8876,2202.6666666666665
8877,11059.0
8878,3347.3333333333335
8879,5906.666666666667
8880,15875.0
8881,2302.5
8882,2354.5
8883,1854.0
8884,100888.66666666667
8885,1030.0
8886,1130.0
8887,5214.0
8888,2084.25
8889,2373.0
8890,6492.5
8891,1921.0
8892,3395.5
8893,1108.0
8894,3755.0
8895,8819.297297297297
8896,2130.0333333333333
8897,2606.942857142857
8898,2064.185185185185
8899,1550.125
8900,1261.5
8901,6667.243243243243
8902,6425.783783783784
8903,1835.25
8904,1392.05
8905,4952.055555555556
8906,1628.7857142857142
8907,1494.5
8908,4845.189189189189
8909,2128.6666666666665
8910,1692.875
8911,6903.675675675676
8912,1521.25
8913,1536.4583333333333
8914,6573.7027027027025
8915,1174.0
8916,2249.5806451612902
8917,3421.1176470588234
8918,9117.0
8919,8641.305555555555
8920,3175.0
8921,1830.095238095238
8922,65707.7027027027
8923,14563.567567567568
8924,54803.91891891892
8925,2141.0
8926,4702.0
8927,8500.333333333334
8928,6578.666666666667
8929,1541.0
8930,5362.0
8931,73896.0
8932,4496.666666666667
8933,1385.0
8934,2547.5
8935,2928.0
8936,3253.0
8937,11556.0
8938,5804.333333333333
8939,2344.0
8940,1083.0
8941,2022.0
8942,79866.33333333333
8943,4299.666666666667
8944,1250.0
8945,2433.6666666666665
8946,1433.7368421052631
8947,1178.5
8948,3352.6666666666665
8949,9427.666666666666
8950,2398.5
8951,2715.4137931034484
8952,1238.0
8953,3185.9347826086955
8954,8394.4375
8955,8377.666666666666
8956,1789.4
8957,1406.0
8958,7523.073170731707
8959,6212.630434782609
8960,1161.0
8961,1184.3333333333333
8962,2365.6
8963,2392.5185185185187
8964,1169.0
8965,1329.3333333333333
8966,1179.857142857143
8967,2239.8333333333335
8968,1443.3846153846155
8969,1774.5384615384614
8970,1929.5
8971,1603.2857142857142
8972,1698.6875
8973,1392.05
8974,1779.48
8975,3557.655172413793
8976,7768.326530612245
8977,2262.9473684210525
8978,58786.857142857145
8979,9308.2
8980,77276.05
8981,14293.923076923076
8982,5102.625
8983,7138.763157894737
8984,4684.384615384615
8985,1311.2
8986,1501.25
8987,2057.1111111111113
8988,3145.837837837838
8989,4580.368421052632
8990,7721.35
8991,9078.15
8992,7027.15
8993,1369.0
8994,2230.0
8995,5102.625
8996,77276.05
8997,2887.2051282051284
8998,3621.153846153846
8999,1398.4166666666667
9000,8829.8
9001,2176.95
9002,1855.7083333333333
9003,6303.125
9004,70919.225
9005,8413.225
9006,1654.1923076923076
9007,2392.5185185185187
9008,2149.3636363636365
9009,7053.825
9010,2543.0882352941176
9011,1962.576923076923
9012,14241.8
9013,6504.948717948718
9014,1169.0
9015,2839.3611111111113
9016,1038.0
9017,14293.923076923076
9018,9087.948717948719
9019,2013.121212121212
9020,1779.48
9021,3853.5
9022,1193.0
9023,1749.3809523809523
9024,4220.421052631579
9025,5978.461538461538
9026,1028.0
9027,4886.8378378378375
9028,2206.9
9029,1535.75
9030,1544.8461538461538
9031,1691.2692307692307
9032,1584.8666666666666
9033,59692.179487179485
9034,1269.75
9035,8373.128205128205
9036,1476.142857142857
9037,2215.2
9038,67698.35897435897
9039,2502.0
9040,6240.4358974358975
9041,1186.5
9042,5148.378378378378
9043,7763.076923076923
9044,2148.5
9045,1368.2857142857142
9046,8408.0
9047,1050.0
9048,1324.25
9049,1329.6666666666667
9050,2305.8571428571427
9051,2831.25
9052,1263.0
9053,1628.0
9054,7844.5
9055,2111.0
9056,1171.0
9057,2954.0
9058,1130.0
9059,12935.5
9060,13002.375
9061,1983.5
9062,1050.0
9063,66007.85714285714
9064,1225.75
9065,1790.6666666666667
9066,1097.0
9067,10521.285714285714
9068,1004.0
9069,1076.0
9070,1890.875
9071,1050.0
9072,3395.5
9073,1294.6666666666667
9074,3912.3333333333335
9075,1641.3333333333333
9076,15533.375
9077,1154.0
9078,2484.0
9079,2457.75
9080,1236.0
9081,1007.0
9082,2402.8333333333335
9083,2148.0
9084,1967.0
9085,1941.0
9086,3494.0833333333335
9087,1620.0
9088,6333.0
9089,13989.5
9090,2382.6666666666665
9091,90865.63636363637
9092,2605.0
9093,8659.0
9094,1120.0
9095,1050.0
9096,10509.0
9097,3629.5
9098,6246.0
9099,11350.714285714286
9100,10241.714285714286
9101,1941.0
9102,1903.6666666666667
9103,10010.57142857143
9104,10521.285714285714
9105,1750.5
9106,2077.5
9107,1286.5
9108,3444.0
9109,1676.5
9110,2466.2
9111,3186.1428571428573
9112,1720.3333333333333
9113,8626.714285714286
9114,10199.142857142857
9115,5628.428571428572
9116,2832.0
9117,3888.1666666666665
9118,2457.0
9119,90407.0
9120,14125.57142857143
9121,9895.714285714286
9122,3632.5714285714284
9123,66007.85714285714
9124,17292.0
9125,2382.6666666666665
9126,2856.0
9127,3198.8
9128,2046.3333333333333
9129,6246.0
9130,1936.857142857143
9131,1017.0
9132,1641.0
9133,3292.25
9134,2651.2
9135,2563.153846153846
9136,1717.4
9137,1633.0
9138,9130.733333333334
9139,4818.923076923077
9140,1129.5
9141,1464.3333333333333
9142,1817.6666666666667
9143,1685.0
9144,6158.466666666666
9145,3750.714285714286
9146,2256.8
9147,9812.733333333334
9148,2882.222222222222
9149,2854.6
9150,3879.0
9151,5355.142857142857
9152,2399.8333333333335
9153,1400.0
9154,2162.375
9155,1410.2
9156,5563.266666666666
9157,1029.0
9158,1449.25
9159,10419.0
9160,3380.6
9161,3326.6153846153848
9162,9520.666666666666
9163,7070.666666666667
9164,56033.666666666664
9165,1925.25
9166,2507.4545454545455
9167,1515.5
9168,1745.5
9169,75401.2
9170,14630.8
9171,2618.5
9172,11104.466666666667
9173,11973.266666666666
9174,15037.0
9175,2386.0
9176,1416.0
9177,5651.384615384615
9178,52164.769230769234
9179,12845.0
9180,1749.0
9181,2148.0
9182,3090.0
9183,1914.6
9184,1393.0
9185,4651.0
9186,3319.2
9187,9196.153846153846
9188,3519.7
9189,15128.0
9190,3220.1
9191,4022.846153846154
9192,86649.30769230769
9193,30809.0
9194,1416.0
9195,15875.0
9196,1522.5
9197,1198.0
9198,2162.4285714285716
9199,1416.0
9200,4054.4615384615386
9201,6467.0
9202,3515.6666666666665
9203,17516.0
9204,5108.0
9205,1112.3333333333333
9206,2110.0
9207,1357.0
9208,12494.461538461539
9209,1161.0
9210,1097.0
9211,4860.153846153846
9212,1244.0
9213,2052.0
9214,1162.5
9215,3914.8333333333335
9216,3484.5
9217,1651.25
9218,1041.0
9219,1313.5
9220,1939.5
9221,2381.4285714285716
9222,9351.0
9223,2353.8
9224,91903.57142857143
9225,10272.142857142857
9226,71104.42857142857
9227,2074.6666666666665
9228,1480.0
9229,1771.0
9230,15000.714285714286
9231,3461.1666666666665
9232,1198.0
9233,6375.0
9234,2508.5
9235,1007.0
9236,1907.2857142857142
9237,9689.857142857143
9238,2771.5714285714284
9239,1060.0
9240,2512.0
9241,9224.714285714286
9242,3741.5714285714284
9243,10430.857142857143
9244,10570.0
9245,1230.0
9246,1198.0
9247,4772.166666666667
9248,12360.0
9249,1018.0
9250,12123.857142857143
9251,5499.571428571428
9252,1866.0
9253,1476.0
9254,2362.0
9255,2387.2
9256,1284.25
9257,5764.076923076923
9258,10578.296296296296
9259,3328.1111111111113
9260,1476.0
9261,3744.230769230769
9262,1661.923076923077
9263,1893.0
9264,2765.157894736842
9265,1610.611111111111
9266,1661.923076923077
9267,3123.16
9268,2159.875
9269,8864.481481481482
9270,1648.1818181818182
9271,2021.5217391304348
9272,2490.0
9273,3111.346153846154
9274,1496.0
9275,2658.9545454545455
9276,1661.923076923077
9277,1332.6
9278,88399.48148148147
9279,1661.923076923077
9280,6391.7037037037035
9281,9445.48
9282,3894.04
9283,1944.1
9284,9724.0
9285,61987.51851851852
9286,14895.0
9287,8917.407407407407
9288,8746.296296296296
9289,1161.5
9290,2365.6
9291,77276.05
9292,2239.8333333333335
9293,2365.6
9294,14293.923076923076
9295,8394.4375
9296,9308.2
9297,6212.630434782609
9298,4684.384615384615
9299,58786.857142857145
9300,7523.073170731707
9301,7138.763157894737
9302,2392.5185185185187
9303,8377.666666666666
9304,1698.6875
9305,1929.5
9306,5102.625
9307,3185.9347826086955
9308,2206.9
9309,2262.9473684210525
9310,3557.655172413793
9311,1406.0
9312,2715.4137931034484
9313,7768.326530612245
9314,9308.2
9315,3185.9347826086955
9316,6212.630434782609
9317,2206.9
9318,1443.3846153846155
9319,3557.655172413793
9320,5102.625
9321,2262.9473684210525
9322,2715.4137931034484
9323,8394.4375
9324,2239.8333333333335
9325,7768.326530612245
9326,1194.6666666666667
9327,14293.923076923076
9328,1392.05
9329,58786.857142857145
9330,7523.073170731707
9331,77276.05
9332,4684.384615384615
9333,7138.763157894737
9334,1774.5384615384614
9335,1929.5
9336,2392.5185185185187
9337,8377.666666666666
9338,1779.48
9339,2365.6
9340,1406.0
9341,1698.6875
9342,1017.5
9343,1047.0
9344,1362.0
9345,1274.5
9346,1794.75
9347,2044.3636363636363
9348,1692.0
9349,1486.0
9350,2302.16
9351,7685.122448979592
9352,2787.25
9353,53759.244897959186
9354,12016.69387755102
9355,1794.0833333333333
9356,68054.42857142857
9357,2767.6190476190477
9358,4306.333333333333
9359,1819.9259259259259
9360,2006.3076923076924
9361,5846.636363636364
9362,3044.181818181818
9363,3540.181818181818
9364,5516.163265306122
9365,1450.625
9366,6714.644444444444
9367,1965.4285714285713
9368,6923.775510204082
9369,1450.4
9370,1543.6
9371,1163.0
9372,1154.2
9373,1333.5
9374,2330.6666666666665
9375,7584.551020408163
9376,1060.0
9377,1377.125
9378,1066.0
9379,1799.21875
9380,7768.326530612245
9381,1430.0
9382,1241.0
9383,2008.8333333333333
9384,92692.72727272728
9385,69331.45454545454
9386,1443.0
9387,2644.625
9388,11314.454545454546
9389,14605.90909090909
9390,10455.272727272728
9391,1009.0
9392,1771.0
9393,2259.75
9394,9569.272727272728
9395,2925.909090909091
9396,6381.545454545455
9397,10381.454545454546
9398,3483.4545454545455
9399,9877.90909090909
9400,2305.8571428571427
9401,3500.9
9402,2275.5454545454545
9403,2954.0
9404,6811.545454545455
9405,1838.5
9406,1128.0
9407,1437.5
9408,1582.0
9409,1368.0
9410,1255.0
9411,1264.5
9412,1120.0
9413,1435.8333333333333
9414,1072.0
9415,1690.5714285714287
9416,10434.818181818182
9417,8907.0
9418,3160.3636363636365
9419,1688.25
9420,1790.6666666666667
9421,3711.2
9422,1361.4285714285713
9423,1552.0
9424,10722.454545454546
9425,2605.2
9426,2201.375
9427,9812.2
9428,1448.0
9429,68166.21428571429
9430,1772.5
9431,2697.1111111111113
9432,14928.0
9433,1129.5
9434,1488.6
9435,3631.4
9436,2331.5
9437,2256.8
9438,3292.25
9439,2465.7272727272725
9440,2591.75
9441,1511.3333333333333
9442,1099.0
9443,1500.0
9444,4149.3
9445,1571.0
9446,8902.217391304348
9447,11595.0
9448,1494.142857142857
9449,1326.0
9450,12202.636363636364
9451,6936.5
9452,3023.4444444444443
9453,1686.0
9454,7205.541666666667
9455,1791.5
9456,10953.04347826087
9457,87407.68
9458,12399.9
9459,2040.9411764705883
9460,2130.285714285714
9461,1350.4705882352941
9462,1509.0
9463,7790.642857142857
9464,2544.0
9465,3353.7
9466,1580.8
9467,5712.384615384615
9468,2391.1176470588234
9469,1050.0
9470,77055.0
9471,2484.0
9472,11059.0
9473,2773.0
9474,6936.5
9475,17516.0
9476,1076.0
9477,6193.0
9478,15037.0
9479,5712.384615384615
9480,1050.0
9481,2082.75
9482,1324.25
9483,3631.4
9484,1612.0
9485,4149.3
9486,2720.6
9487,2084.25
9488,1672.0
9489,1294.6666666666667
9490,1737.0
9491,15875.0
9492,14197.0
9493,8796.0
9494,2110.0
9495,1357.0
9496,3353.7
9497,1907.5
9498,1161.0
9499,1097.0
9500,12845.0
9501,2434.0
9502,6467.0
9503,1007.0
9504,1749.0
9505,3203.0
9506,1004.0
9507,1154.0
9508,97144.42857142857
9509,5108.0
9510,12576.875
9511,4110.0
9512,100888.66666666667
9513,6793.333333333333
9514,3079.0
9515,16880.0
9516,3014.0
9517,2492.0
9518,2906.0
9519,6467.0
9520,3121.0
9521,160438.33333333334
9522,5265.0
9523,1995.0
9524,11059.0
9525,3921.0
9526,7023.0
9527,18188.0
9528,9497.0
9529,1905.0
9530,7648.0
9531,5906.666666666667
9532,2202.6666666666665
9533,22302.0
9534,22136.666666666668
9535,2947.6666666666665
9536,3530.6666666666665
9537,2826.5
9538,2302.5
9539,2162.0
9540,2354.5
9541,3471.0
9542,12533.0
9543,1685.0
9544,4255.0
9545,1905.0
9546,1905.0
9547,2084.25
9548,1927.0
9549,14479.0
9550,24965.0
9551,12315.0
9552,4139.0
9553,1905.0
9554,2347.0
9555,1274.0
9556,4074.0
9557,17088.0
9558,1019.0
9559,1612.0
9560,16336.0
9561,2416.75
9562,2094.0
9563,77466.0
9564,15252.875
9565,4057.8333333333335
9566,11119.0
9567,11866.0
9568,4282.625
9569,1252.0
9570,12200.0
9571,1425.0
9572,1793.6666666666667
9573,1579.0
9574,3049.0
9575,2441.3333333333335
9576,10097.0
9577,5831.375
9578,9948.25
9579,2217.6666666666665
9580,65859.625
9581,2827.0
9582,11472.0
9583,1146.0
9584,2061.2
9585,3411.0
9586,4604.0
9587,7776.0
9588,3877.0
9589,10767.875
9590,1989.0
9591,3297.0
9592,1205.0
9593,2620.0
9594,2667.8333333333335
9595,2357.0
9596,1774.5384615384614
9597,1384.3333333333333
9598,8377.666666666666
9599,1486.0
9600,2365.6
9601,1929.5
9602,1169.0
9603,6212.630434782609
9604,1406.0
9605,5102.625
9606,1184.3333333333333
9607,7523.073170731707
9608,1603.2857142857142
9609,7768.326530612245
9610,1789.4
9611,1779.48
9612,1238.0
9613,3185.9347826086955
9614,77276.05
9615,7138.763157894737
9616,2262.9473684210525
9617,4684.384615384615
9618,8394.4375
9619,14293.923076923076
9620,58786.857142857145
9621,9308.2
9622,1392.05
9623,1329.3333333333333
9624,2206.9
9625,1443.3846153846155
9626,1698.6875
9627,3557.655172413793
9628,1213.0
9629,1161.0
9630,2715.4137931034484
9631,2239.8333333333335
9632,1200.0
9633,2392.5185185185187
9634,1179.857142857143
9635,1401.0
9636,6032.5625
9637,8155.234042553191
9638,6575.279069767442
9639,1197.0
9640,3185.9347826086955
9641,1385.0
9642,1960.7931034482758
9643,2587.5
9644,55949.020833333336
9645,5323.833333333333
9646,9226.416666666666
9647,1080.0
9648,2327.9736842105262
9649,2329.6774193548385
9650,1374.3333333333333
9651,1433.7368421052631
9652,1551.0967741935483
9653,4080.191489361702
9654,1822.642857142857
9655,1690.8125
9656,14058.208333333334
9657,67826.47916666667
9658,1260.32
9659,5568.68085106383
9660,1297.0
9661,8394.4375
9662,2918.75
9663,2001.8
9664,1626.5833333333333
9665,5313.181818181818
9666,1874.235294117647
9667,1111.5
9668,1433.7368421052631
9669,3519.5348837209303
9670,1459.5333333333333
9671,1749.3809523809523
9672,6240.4358974358975
9673,2839.3611111111113
9674,2215.2
9675,2206.9
9676,59692.179487179485
9677,14293.923076923076
9678,1368.2857142857142
9679,8373.128205128205
9680,2502.0
9681,7763.076923076923
9682,67698.35897435897
9683,1194.6666666666667
9684,4886.8378378378375
9685,5978.461538461538
9686,4220.421052631579
9687,9087.948717948719
9688,6504.948717948718
9689,2013.121212121212
9690,3853.5
9691,2193.8214285714284
9692,1584.8666666666666
9693,1691.2692307692307
9694,1269.75
9695,1476.142857142857
9696,5148.378378378378
9697,1056.0
9698,1779.48
9699,2942.733333333333
9700,2715.4137931034484
9701,1452.2857142857142
9702,1898.4444444444443
9703,2196.3333333333335
9704,1934.0
9705,8023.909090909091
9706,5220.71875
9707,2253.2105263157896
9708,1892.5833333333333
9709,2210.5
9710,1991.409090909091
9711,1885.4761904761904
9712,57478.757575757576
9713,9304.151515151516
9714,13362.454545454546
9715,76790.39393939394
9716,1396.3333333333333
9717,2310.5925925925926
9718,3586.133333333333
9719,1133.5
9720,6331.121212121212
9721,7496.451612903225
9722,4263.645161290323
9723,2582.76
9724,1486.7
9725,8377.666666666666
9726,8478.46875
9727,1488.7272727272727
9728,2139.0
9729,8872.151515151516
9730,2402.8333333333335
9731,2954.0
9732,1941.0
9733,3395.5
9734,1097.0
9735,8659.0
9736,2148.0
9737,1154.0
9738,13002.375
9739,1641.3333333333333
9740,2382.6666666666665
9741,1294.6666666666667
9742,2605.0
9743,1030.0
9744,15533.375
9745,3629.5
9746,2484.0
9747,6246.0
9748,2457.75
9749,3912.3333333333335
9750,1890.875
9751,1120.0
9752,1236.0
9753,90865.63636363637
9754,66007.85714285714
9755,1983.5
9756,13989.5
9757,12935.5
9758,1007.0
9759,1076.0
9760,1628.0
9761,3494.0833333333335
9762,6333.0
9763,10521.285714285714
9764,1050.0
9765,1329.6666666666667
9766,7844.5
9767,8408.0
9768,2831.25
9769,1790.6666666666667
9770,1967.0
9771,10509.0
9772,1171.0
9773,1004.0
9774,2305.8571428571427
9775,1550.125
9776,1565.5
9777,4161.5
9778,13474.222222222223
9779,7595.722222222223
9780,1449.0
9781,10791.944444444445
9782,1449.0
9783,1424.8
9784,1449.0
9785,11812.777777777777
9786,1685.1666666666667
9787,2383.5
9788,1504.2
9789,1504.0
9790,2866.375
9791,2184.0
9792,12384.055555555555
9793,1696.375
9794,1880.1
9795,101896.88888888889
9796,9982.176470588236
9797,2263.25
9798,2040.9411764705883
9799,11104.833333333334
9800,1563.0
9801,1261.2
9802,4033.9411764705883
9803,1694.7333333333333
9804,3154.4
9805,77892.27777777778
9806,1789.3
9807,1670.0
9808,3272.3333333333335
9809,1474.8
9810,1735.1666666666667
9811,7642.944444444444
9812,1471.2
9813,3439.705882352941
9814,3505.3333333333335
9815,2128.5
9816,1817.5
9817,3246.5
9818,17541.055555555555
9819,12935.888888888889
9820,2910.9333333333334
9821,10578.055555555555
9822,4191.055555555556
9823,1749.6666666666667
9824,3442.5333333333333
9825,2773.0
9826,5284.75
9827,3203.0
9828,1387.5
9829,1739.0
9830,2507.4545454545455
9831,1628.0
9832,16288.0
9833,1023.0
9834,1047.0
9835,59262.0
9836,3365.5
9837,2484.0
9838,16987.0
9839,3750.714285714286
9840,15037.0
9841,3058.0
9842,17516.0
9843,1033.0
9844,12845.0
9845,9812.733333333334
9846,1592.0
9847,8796.0
9848,1158.0
9849,1943.0
9850,3326.6153846153848
9851,15875.0
9852,7070.666666666667
9853,6467.0
9854,1158.0
9855,5108.0
9856,4110.0
9857,1459.0
9858,63626.5
9859,3135.75
9860,1355.0
9861,1230.0
9862,2774.5
9863,4818.923076923077
9864,1033.0
9865,4467.5
9866,1594.0
9867,1242.0
9868,1749.0
9869,1097.0
9870,20516.0
9871,5265.0
9872,3121.0
9873,6467.0
9874,2854.0
9875,1416.0
9876,18531.0
9877,3515.6666666666665
9878,3601.0
9879,1357.0
9880,1416.0
9881,1685.0
9882,22302.0
9883,1393.0
9884,1995.0
9885,52164.769230769234
9886,1161.0
9887,24965.0
9888,4651.0
9889,4255.0
9890,3319.2
9891,1914.6
9892,9196.153846153846
9893,18330.0
9894,7648.0
9895,9497.0
9896,3921.0
9897,3220.1
9898,3014.0
9899,2386.0
9900,7023.0
9901,4139.0
9902,1198.0
9903,1522.5
9904,86649.30769230769
9905,30809.0
9906,15128.0
9907,17088.0
9908,1742.857142857143
9909,2412.0
9910,1240.0
9911,1104.5
9912,2720.6
9913,4794.6
9914,3752.3
9915,1260.0
9916,6323.857142857143
9917,3774.1666666666665
9918,12890.666666666666
9919,2771.5714285714284
9920,14801.5
9921,2535.0
9922,2959.6666666666665
9923,1459.0
9924,1357.0
9925,12576.875
9926,6897.9
9927,1960.0
9928,1464.5
9929,10543.857142857143
9930,12244.125
9931,97144.42857142857
9932,2261.0
9933,69128.57142857143
9934,11118.923076923076
9935,10900.0
9936,4632.333333333333
9937,3171.1428571428573
9938,11676.538461538461
9939,1519.6666666666667
9940,1995.3333333333333
9941,12354.5
9942,7138.763157894737
9943,8377.666666666666
9944,1779.48
9945,7523.073170731707
9946,2715.4137931034484
9947,8394.4375
9948,5102.625
9949,2239.8333333333335
9950,4684.384615384615
9951,1329.3333333333333
9952,58786.857142857145
9953,1406.0
9954,1774.5384615384614
9955,1443.3846153846155
9956,1401.0
9957,77276.05
9958,2365.6
9959,14293.923076923076
9960,7768.326530612245
9961,9308.2
9962,1194.6666666666667
9963,1563.909090909091
9964,2392.5185185185187
9965,1392.05
9966,2206.9
9967,3185.9347826086955
9968,2262.9473684210525
9969,3557.655172413793
9970,1698.6875
9971,6212.630434782609
9972,75497.73684210527
9973,3139.9411764705883
9974,1774.5384615384614
9975,58733.76315789474
9976,1611.3846153846155
9977,2207.4375
9978,13334.5
9979,6332.368421052632
9980,2041.92
9981,4218.5142857142855
9982,1311.875
9983,5096.5526315789475
9984,8249.447368421053
9985,1922.7037037037037
9986,9165.131578947368
9987,2716.9411764705883
9988,1442.5
9989,9898.861111111111
9990,3731.057142857143
9991,2825.285714285714
9992,1858.5333333333333
9993,1653.3529411764705
9994,2471.576923076923
9995,2379.1666666666665
9996,12654.28947368421
9997,3050.8636363636365
9998,7138.763157894737
9999,7712.131578947368
10000,2018.75
10001,2476.8928571428573
10002,2013.121212121212
10003,2215.2
